ElectionDate	OfficeCode(Text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyName	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nominated(N)/Elected(E)
2016-11-08	13	00000	2	67	OSCEOLA	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517917	Thomas	Deborah			1691			
2016-11-08	13	00000	2	68	OSCODA	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517496	Larsen	Joan			1745			E
2016-11-08	13	00000	2	68	OSCODA	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517899	Morgan	Kerry	L.		495			
2016-11-08	13	00000	2	68	OSCODA	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517917	Thomas	Deborah			535			
2016-11-08	13	00000	2	69	OTSEGO	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517496	Larsen	Joan			5821			E
2016-11-08	13	00000	2	69	OTSEGO	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517899	Morgan	Kerry	L.		1402			
2016-11-08	13	00000	2	69	OTSEGO	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517917	Thomas	Deborah			1891			
2016-11-08	13	00000	2	70	OTTAWA	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517496	Larsen	Joan			70679			E
2016-11-08	13	00000	2	70	OTTAWA	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517899	Morgan	Kerry	L.		12082			
2016-11-08	13	00000	2	70	OTTAWA	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517917	Thomas	Deborah			18849			
2016-11-08	13	00000	2	71	PRESQUE ISLE	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517496	Larsen	Joan			3416			E
2016-11-08	13	00000	2	71	PRESQUE ISLE	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517899	Morgan	Kerry	L.		818			
2016-11-08	13	00000	2	71	PRESQUE ISLE	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517917	Thomas	Deborah			1059			
2016-11-08	13	00000	2	72	ROSCOMMON	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517496	Larsen	Joan			5482			E
2016-11-08	13	00000	2	72	ROSCOMMON	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517899	Morgan	Kerry	L.		1457			
2016-11-08	13	00000	2	72	ROSCOMMON	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517917	Thomas	Deborah			2173			
2016-11-08	13	00000	2	73	SAGINAW	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517496	Larsen	Joan			34745			E
2016-11-08	13	00000	2	73	SAGINAW	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517899	Morgan	Kerry	L.		8560			
2016-11-08	13	00000	2	73	SAGINAW	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517917	Thomas	Deborah			21937			
2016-11-08	13	00000	2	74	ST. CLAIR	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517496	Larsen	Joan			31324			E
2016-11-08	13	00000	2	74	ST. CLAIR	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517899	Morgan	Kerry	L.		9248			
2016-11-08	13	00000	2	74	ST. CLAIR	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517917	Thomas	Deborah			13360			
2016-11-08	13	00000	2	75	ST. JOSEPH	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517496	Larsen	Joan			10194			E
2016-11-08	13	00000	2	75	ST. JOSEPH	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517899	Morgan	Kerry	L.		2623			
2016-11-08	13	00000	2	75	ST. JOSEPH	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517917	Thomas	Deborah			4057			
2016-11-08	13	00000	2	76	SANILAC	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517496	Larsen	Joan			8911			E
2016-11-08	13	00000	2	76	SANILAC	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517899	Morgan	Kerry	L.		2355			
2016-11-08	13	00000	2	76	SANILAC	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517917	Thomas	Deborah			3102			
2016-11-08	13	00000	2	77	SCHOOLCRAFT	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517496	Larsen	Joan			1601			E
2016-11-08	13	00000	2	77	SCHOOLCRAFT	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517899	Morgan	Kerry	L.		481			
2016-11-08	13	00000	2	77	SCHOOLCRAFT	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517917	Thomas	Deborah			667			
2016-11-08	13	00000	2	78	SHIAWASSEE	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517496	Larsen	Joan			14728			E
2016-11-08	13	00000	2	78	SHIAWASSEE	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517899	Morgan	Kerry	L.		3889			
2016-11-08	13	00000	2	78	SHIAWASSEE	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517917	Thomas	Deborah			6091			
2016-11-08	13	00000	2	79	TUSCOLA	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517496	Larsen	Joan			11079			E
2016-11-08	13	00000	2	79	TUSCOLA	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517899	Morgan	Kerry	L.		2930			
2016-11-08	13	00000	2	79	TUSCOLA	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517917	Thomas	Deborah			4373			
2016-11-08	13	00000	2	80	VAN BUREN	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517496	Larsen	Joan			14095			E
2016-11-08	13	00000	2	80	VAN BUREN	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517899	Morgan	Kerry	L.		3294			
2016-11-08	13	00000	2	80	VAN BUREN	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517917	Thomas	Deborah			5346			
2016-11-08	13	00000	2	81	WASHTENAW	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517496	Larsen	Joan			66419			E
2016-11-08	13	00000	2	81	WASHTENAW	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517899	Morgan	Kerry	L.		11948			
2016-11-08	13	00000	2	81	WASHTENAW	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517917	Thomas	Deborah			54517			
2016-11-08	13	00000	2	82	WAYNE	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517496	Larsen	Joan			252957			E
2016-11-08	13	00000	2	82	WAYNE	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517899	Morgan	Kerry	L.		65917			
2016-11-08	13	00000	2	82	WAYNE	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517917	Thomas	Deborah			214887			
2016-11-08	13	00000	2	83	WEXFORD	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517496	Larsen	Joan			7223			E
2016-11-08	13	00000	2	83	WEXFORD	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517899	Morgan	Kerry	L.		1630			
2016-11-08	13	00000	2	83	WEXFORD	Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2019 (1) Position	08	NPA	No  Affiliation	517917	Thomas	Deborah			2306			
2016-11-08	14	00100	0	12	BRANCH	1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	517455	James	Nicole			3764			
2016-11-08	14	00100	0	12	BRANCH	1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502801	Stephens	Cynthia	Diane		7354			E
2016-11-08	14	00100	0	12	BRANCH	1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	509587	Wilder	Kurtis	T.		7523			E
2016-11-08	14	00100	0	30	HILLSDALE	1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	517455	James	Nicole			3970			
2016-11-08	14	00100	0	30	HILLSDALE	1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502801	Stephens	Cynthia	Diane		7989			E
2016-11-08	14	00100	0	30	HILLSDALE	1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	509587	Wilder	Kurtis	T.		8590			E
2016-11-08	14	00100	0	39	KALAMAZOO	1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	517455	James	Nicole			28082			
2016-11-08	14	00100	0	39	KALAMAZOO	1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502801	Stephens	Cynthia	Diane		57311			E
2016-11-08	14	00100	0	39	KALAMAZOO	1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	509587	Wilder	Kurtis	T.		46412			E
2016-11-08	14	00100	0	46	LENAWEE	1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	517455	James	Nicole			10558			
2016-11-08	14	00100	0	46	LENAWEE	1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502801	Stephens	Cynthia	Diane		19122			E
2016-11-08	14	00100	0	46	LENAWEE	1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	509587	Wilder	Kurtis	T.		18320			E
2016-11-08	14	00100	0	58	MONROE	1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	517455	James	Nicole			15443			
2016-11-08	14	00100	0	58	MONROE	1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502801	Stephens	Cynthia	Diane		29463			E
2016-11-08	14	00100	0	58	MONROE	1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	509587	Wilder	Kurtis	T.		27088			E
2016-11-08	14	00100	0	75	ST. JOSEPH	1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	517455	James	Nicole			0			
2016-11-08	14	00100	0	75	ST. JOSEPH	1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502801	Stephens	Cynthia	Diane		0			E
2016-11-08	14	00100	0	75	ST. JOSEPH	1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	509587	Wilder	Kurtis	T.		0			E
2016-11-08	14	00100	0	82	WAYNE	1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	517455	James	Nicole			169984			
2016-11-08	14	00100	0	82	WAYNE	1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502801	Stephens	Cynthia	Diane		353867			E
2016-11-08	14	00100	0	82	WAYNE	1st District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	509587	Wilder	Kurtis	T.		255264			E
2016-11-08	14	00200	0	25	GENESEE	2nd District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517429	O'Brien	Colleen	A.		120583			E
2016-11-08	14	00200	0	50	MACOMB	2nd District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517429	O'Brien	Colleen	A.		246359			E
2016-11-08	14	00200	0	63	OAKLAND	2nd District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517429	O'Brien	Colleen	A.		380533			E
2016-11-08	14	00300	0	3	ALLEGAN	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	506869	Hoekstra	Joel	P.		31411			E
2016-11-08	14	00300	0	3	ALLEGAN	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502869	Sawyer	David	H.		26007			E
2016-11-08	14	00300	0	8	BARRY	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	506869	Hoekstra	Joel	P.		17188			E
2016-11-08	14	00300	0	8	BARRY	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502869	Sawyer	David	H.		14777			E
2016-11-08	14	00300	0	11	BERRIEN	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	506869	Hoekstra	Joel	P.		37735			E
2016-11-08	14	00300	0	11	BERRIEN	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502869	Sawyer	David	H.		34766			E
2016-11-08	14	00300	0	13	CALHOUN	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	506869	Hoekstra	Joel	P.		32238			E
2016-11-08	14	00300	0	13	CALHOUN	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502869	Sawyer	David	H.		25882			E
2016-11-08	14	00300	0	14	CASS	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	506869	Hoekstra	Joel	P.		11321			E
2016-11-08	14	00300	0	14	CASS	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502869	Sawyer	David	H.		9696			E
2016-11-08	14	00300	0	23	EATON	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	506869	Hoekstra	Joel	P.		30851			E
2016-11-08	14	00300	0	23	EATON	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502869	Sawyer	David	H.		26985			E
2016-11-08	14	00300	0	34	IONIA	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	506869	Hoekstra	Joel	P.		15018			E
2016-11-08	14	00300	0	34	IONIA	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502869	Sawyer	David	H.		12953			E
2016-11-08	14	00300	0	38	JACKSON	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	506869	Hoekstra	Joel	P.		37873			E
2016-11-08	14	00300	0	38	JACKSON	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502869	Sawyer	David	H.		34340			E
2016-11-08	14	00300	0	41	KENT	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	506869	Hoekstra	Joel	P.		171721			E
2016-11-08	14	00300	0	41	KENT	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502869	Sawyer	David	H.		153333			E
2016-11-08	14	00300	0	53	MASON	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	506869	Hoekstra	Joel	P.		8122			E
2016-11-08	14	00300	0	53	MASON	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502869	Sawyer	David	H.		6873			E
2016-11-08	14	00300	0	59	MONTCALM	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	506869	Hoekstra	Joel	P.		14548			E
2016-11-08	14	00300	0	59	MONTCALM	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502869	Sawyer	David	H.		12794			E
2016-11-08	14	00300	0	61	MUSKEGON	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	506869	Hoekstra	Joel	P.		44156			E
2016-11-08	14	00300	0	61	MUSKEGON	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502869	Sawyer	David	H.		35461			E
2016-11-08	14	00300	0	62	NEWAYGO	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	506869	Hoekstra	Joel	P.		12979			E
2016-11-08	14	00300	0	62	NEWAYGO	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502869	Sawyer	David	H.		9847			E
2016-11-08	14	00300	0	64	OCEANA	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	506869	Hoekstra	Joel	P.		6667			E
2016-11-08	14	00300	0	64	OCEANA	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502869	Sawyer	David	H.		5417			E
2016-11-08	14	00300	0	70	OTTAWA	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	506869	Hoekstra	Joel	P.		84142			E
2016-11-08	14	00300	0	70	OTTAWA	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502869	Sawyer	David	H.		69723			E
2016-11-08	14	00300	0	80	VAN BUREN	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	506869	Hoekstra	Joel	P.		17307			E
2016-11-08	14	00300	0	80	VAN BUREN	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502869	Sawyer	David	H.		14476			E
2016-11-08	14	00300	0	81	WASHTENAW	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	506869	Hoekstra	Joel	P.		87395			E
2016-11-08	14	00300	0	81	WASHTENAW	3rd District Judge of Court of Appeals Incumbent 6 Year Terms (2) Positions	08	NPA	No  Affiliation	502869	Sawyer	David	H.		85304			E
2016-11-08	14	00400	0	1	ALCONA	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		3436			E
2016-11-08	14	00400	0	2	ALGER	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		2550			E
2016-11-08	14	00400	0	4	ALPENA	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		9188			E
2016-11-08	14	00400	0	5	ANTRIM	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		8132			E
2016-11-08	14	00400	0	6	ARENAC	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		4639			E
2016-11-08	14	00400	0	7	BARAGA	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		1981			E
2016-11-08	14	00400	0	9	BAY	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		31025			E
2016-11-08	14	00400	0	10	BENZIE	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		5516			E
2016-11-08	14	00400	0	15	CHARLEVOIX	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		8642			E
2016-11-08	14	00400	0	16	CHEBOYGAN	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		8018			E
2016-11-08	14	00400	0	17	CHIPPEWA	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		9087			E
2016-11-08	14	00400	0	18	CLARE	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		7475			E
2016-11-08	14	00400	0	19	CLINTON	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		24618			E
2016-11-08	14	00400	0	20	CRAWFORD	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		3842			E
2016-11-08	14	00400	0	21	DELTA	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		10360			E
2016-11-08	14	00400	0	22	DICKINSON	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		8018			E
2016-11-08	14	00400	0	24	EMMET	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		10555			E
2016-11-08	14	00400	0	26	GLADWIN	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		6851			E
2016-11-08	14	00400	0	27	GOGEBIC	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		4238			E
2016-11-08	14	00400	0	28	GD. TRAVERSE	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		28023			E
2016-11-08	14	00400	0	29	GRATIOT	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		10164			E
2016-11-08	14	00400	0	31	HOUGHTON	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		8654			E
2016-11-08	14	00400	0	32	HURON	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		9553			E
2016-11-08	14	00400	0	33	INGHAM	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		82747			E
2016-11-08	14	00400	0	35	IOSCO	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		8063			E
2016-11-08	14	00400	0	36	IRON	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		3381			E
2016-11-08	14	00400	0	37	ISABELLA	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		15026			E
2016-11-08	14	00400	0	40	KALKASKA	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		4859			E
2016-11-08	14	00400	0	42	KEWEENAW	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		798			E
2016-11-08	14	00400	0	43	LAKE	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		3006			E
2016-11-08	14	00400	0	44	LAPEER	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		26577			E
2016-11-08	14	00400	0	45	LEELANAU	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		8222			E
2016-11-08	14	00400	0	47	LIVINGSTON	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		59550			E
2016-11-08	14	00400	0	48	LUCE	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		1540			E
2016-11-08	14	00400	0	49	MACKINAC	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		3505			E
2016-11-08	14	00400	0	51	MANISTEE	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		7289			E
2016-11-08	14	00400	0	52	MARQUETTE	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		19295			E
2016-11-08	14	00400	0	54	MECOSTA	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		10258			E
2016-11-08	14	00400	0	55	MENOMINEE	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		5825			E
2016-11-08	14	00400	0	56	MIDLAND	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		23477			E
2016-11-08	14	00400	0	57	MISSAUKEE	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		4837			E
2016-11-08	14	00400	0	60	MONTMORENCY	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		3064			E
2016-11-08	14	00400	0	65	OGEMAW	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		5687			E
2016-11-08	14	00400	0	66	ONTONAGON	4th District Judge of Court of Appeals Incumbent 6 Year Term (1) Position	08	NPA	No  Affiliation	517504	Gadola	Michael	F.		1940			E
